account_number,owner_id,bank_name,account_type,open_date,balance_inr
1001002742,CIN00130,Yes Bank,Current,2022-09-05,37713719
1001002743,CIN00131,HDFC Bank,Current,2016-02-21,5731259
1001002744,CIN00131,HDFC Bank,Current,2016-02-21,8111796
1001002745,CIN00131,Yes Bank,Current,2016-02-21,2522546
1001002746,CIN00132,HDFC Bank,Current,2023-05-31,34994757
1001002747,CIN00132,ICICI Bank,Current,2023-05-31,22551158
1001002748,CIN00132,HDFC Bank,Current,2023-05-31,40931972
1001002749,CIN00133,IDFC First Bank,Current,2020-09-05,40944130
1001002750,CIN00133,ICICI Bank,Current,2020-09-05,57768804
1001002751,CIN00134,ICICI Bank,Current,2019-07-21,8235723
1001002752,CIN00134,ICICI Bank,Current,2019-07-21,10217226
1001002753,CIN00135,HDFC Bank,Current,2021-04-29,4678714
1001002754,CIN00135,Yes Bank,Current,2021-04-29,11575354
1001002755,CIN00135,ICICI Bank,Current,2021-04-29,17464157
1001002756,CIN00136,ICICI Bank,Current,2021-01-27,3547686
1001002757,CIN00136,ICICI Bank,Current,2021-01-27,7109500
1001002758,CIN00137,Yes Bank,Current,2019-02-19,28026917
1001002759,CIN00138,IDFC First Bank,Current,2016-07-09,14057473
1001002760,CIN00139,ICICI Bank,Current,2016-09-30,41447722
1001002761,CIN00139,IDFC First Bank,Current,2016-09-30,38143804
1001002762,CIN00139,IDFC First Bank,Current,2016-09-30,39691220
1001002763,CIN00140,HDFC Bank,Current,2018-02-16,782296
1001002764,CIN00140,Yes Bank,Current,2018-02-16,2047988
1001002765,CIN00140,Yes Bank,Current,2018-02-16,1272164
1001002766,CIN00141,ICICI Bank,Current,2023-03-13,9248916
1001002767,CIN00141,IDFC First Bank,Current,2023-03-13,6975820
1001002768,CIN00142,HDFC Bank,Current,2018-07-29,13626019
1001002769,CIN00142,IDFC First Bank,Current,2018-07-29,15274764
1001002770,CIN00142,HDFC Bank,Current,2018-07-29,13209973
1001002771,CIN00143,HDFC Bank,Current,2024-10-09,52473277
1001002772,CIN00144,ICICI Bank,Current,2026-01-31,187129
1001002773,CIN00144,Yes Bank,Current,2026-01-31,234087
1001002774,CIN00145,IDFC First Bank,Current,2022-07-24,41347941
1001002775,CIN00146,ICICI Bank,Current,2019-05-09,25153885
1001002776,CIN00146,HDFC Bank,Current,2019-05-09,15952271
1001002777,CIN00147,ICICI Bank,Current,2025-01-27,808873
1001002778,CIN00147,IDFC First Bank,Current,2025-01-27,956538
1001002779,CIN00148,Yes Bank,Current,2020-08-08,4443849
1001002780,CIN00148,HDFC Bank,Current,2020-08-08,1671912
1001002781,CIN00148,IDFC First Bank,Current,2020-08-08,6695724
1001002782,CIN00149,HDFC Bank,Current,2016-12-16,6788645
1001002783,CIN00149,Yes Bank,Current,2016-12-16,38210721
1001002784,CIN00149,HDFC Bank,Current,2016-12-16,14878227
1001002785,CIN00150,HDFC Bank,Current,2019-07-29,21656574
1001002786,CIN00150,IDFC First Bank,Current,2019-07-29,8185565
1001002787,CIN00150,ICICI Bank,Current,2019-07-29,40551429
1001002788,CIN00151,Yes Bank,Current,2019-07-22,11585392
1001002789,CIN00151,HDFC Bank,Current,2019-07-22,26842494
1001002790,CIN00152,ICICI Bank,Current,2019-12-12,75691339
1001002791,CIN00152,IDFC First Bank,Current,2019-12-12,57524285
1001002792,CIN00152,ICICI Bank,Current,2019-12-12,15236804
1001002793,CIN00153,IDFC First Bank,Current,2016-04-30,32404184
1001002794,CIN00153,HDFC Bank,Current,2016-04-30,85237731
1001002795,CIN00154,IDFC First Bank,Current,2024-11-20,37094999
1001002796,CIN00154,HDFC Bank,Current,2024-11-20,18356239
1001002797,CIN00155,HDFC Bank,Current,2017-10-21,22683311
1001002798,CIN00155,HDFC Bank,Current,2017-10-21,15403862
1001002799,CIN00156,ICICI Bank,Current,2021-05-25,69828908
1001002800,CIN00156,IDFC First Bank,Current,2021-05-25,20684166
1001002801,CIN00156,Yes Bank,Current,2021-05-25,33061923
1001002802,CIN00157,IDFC First Bank,Current,2025-08-30,50812856
1001002803,CIN00157,Yes Bank,Current,2025-08-30,72755977
1001002804,CIN00157,ICICI Bank,Current,2025-08-30,77412296
1001002805,CIN00158,HDFC Bank,Current,2025-03-17,33933403
1001002806,CIN00158,Yes Bank,Current,2025-03-17,48350672
1001002807,CIN00159,HDFC Bank,Current,2026-01-31,822663
1001002808,CIN00159,ICICI Bank,Current,2026-01-31,722160
1001002809,CIN00160,ICICI Bank,Current,2026-01-31,3106226
1001002810,CIN00160,ICICI Bank,Current,2026-01-31,336452
1001002811,CIN00160,IDFC First Bank,Current,2026-01-31,1649347
1001002812,CIN00161,ICICI Bank,Current,2018-04-06,14335947
1001002813,CIN00161,IDFC First Bank,Current,2018-04-06,33518343
1001002814,CIN00162,ICICI Bank,Current,2021-11-23,6797036
1001002815,CIN00162,ICICI Bank,Current,2021-11-23,35258215
1001002816,CIN00162,HDFC Bank,Current,2021-11-23,29166229
1001002817,CIN00163,ICICI Bank,Current,2019-06-16,7537156
1001002818,CIN00163,ICICI Bank,Current,2019-06-16,2609317
1001002819,CIN00164,ICICI Bank,Current,2016-10-20,43611090
1001002820,CIN00164,Yes Bank,Current,2016-10-20,31729075
1001002821,CIN00165,Yes Bank,Current,2017-09-06,3891884
1001002822,CIN00165,Yes Bank,Current,2017-09-06,14453741
1001002823,CIN00165,HDFC Bank,Current,2017-09-06,17061394
1001002824,CIN00166,Yes Bank,Current,2025-12-09,77151647
1001002825,CIN00166,HDFC Bank,Current,2025-12-09,29150334
1001002826,CIN00167,IDFC First Bank,Current,2023-05-15,11684184
1001002827,CIN00167,IDFC First Bank,Current,2023-05-15,13155321
1001002828,CIN00168,HDFC Bank,Current,2022-12-12,57867941
1001002829,CIN00168,IDFC First Bank,Current,2022-12-12,23778722
1001002830,CIN00169,HDFC Bank,Current,2026-01-31,817868
1001002831,CIN00169,IDFC First Bank,Current,2026-01-31,1610690
1001002832,CIN00169,HDFC Bank,Current,2026-01-31,539458
1001002833,CIN00170,ICICI Bank,Current,2021-03-22,36773189
1001002834,CIN00170,ICICI Bank,Current,2021-03-22,16366640
1001002835,CIN00171,HDFC Bank,Current,2020-02-12,39789647
1001002836,CIN00171,ICICI Bank,Current,2020-02-12,83737809
1001002837,CIN00172,IDFC First Bank,Current,2021-08-10,21094655
1001002838,CIN00172,IDFC First Bank,Current,2021-08-10,8928314
1001002839,CIN00172,HDFC Bank,Current,2021-08-10,11113963
1001002840,CIN00173,Yes Bank,Current,2019-01-24,60454880
1001002841,CIN00173,HDFC Bank,Current,2019-01-24,11159341
1001002842,CIN00173,IDFC First Bank,Current,2019-01-24,88522980
1001002843,CIN00174,ICICI Bank,Current,2021-04-16,13112739
1001002844,CIN00174,HDFC Bank,Current,2021-04-16,7182794
1001002845,CIN00174,IDFC First Bank,Current,2021-04-16,3528513
1001002846,CIN00175,IDFC First Bank,Current,2024-07-16,34972896
1001002847,CIN00175,Yes Bank,Current,2024-07-16,14430288
1001002848,CIN00175,Yes Bank,Current,2024-07-16,15960661
1001002849,CIN00176,ICICI Bank,Current,2020-12-21,16301112
1001002850,CIN00176,IDFC First Bank,Current,2020-12-21,8921713
1001002851,CIN00176,IDFC First Bank,Current,2020-12-21,14453839
1001002852,CIN00177,ICICI Bank,Current,2018-05-30,54118161
1001002853,CIN00177,Yes Bank,Current,2018-05-30,37289190
1001002854,CIN00178,ICICI Bank,Current,2019-01-22,37614817
1001002855,CIN00178,IDFC First Bank,Current,2019-01-22,42498329
1001002856,CIN00179,Yes Bank,Current,2018-05-04,69044288
1001002857,CIN00180,ICICI Bank,Current,2026-01-31,1602180
1001002858,CIN00180,Yes Bank,Current,2026-01-31,1521693
1001002859,CIN00180,HDFC Bank,Current,2026-01-31,1079723
1001002860,CIN00181,IDFC First Bank,Current,2025-06-13,6345612
1001002861,CIN00181,Yes Bank,Current,2025-06-13,6565071
1001002862,CIN00182,Yes Bank,Current,2019-03-02,35493911
1001002863,CIN00183,ICICI Bank,Current,2016-11-28,26062625
1001002864,CIN00183,Yes Bank,Current,2016-11-28,14443957
1001002865,CIN00184,Yes Bank,Current,2021-06-10,11470467
1001002866,CIN00184,HDFC Bank,Current,2021-06-10,21367313
1001002867,CIN00185,HDFC Bank,Current,2016-03-08,10515490
1001002868,CIN00185,Yes Bank,Current,2016-03-08,16455764
1001002869,CIN00185,HDFC Bank,Current,2016-03-08,5145387
1001002870,CIN00186,HDFC Bank,Current,2024-07-13,6452615
1001002871,CIN00186,Yes Bank,Current,2024-07-13,7400174
1001002872,CIN00186,HDFC Bank,Current,2024-07-13,5917850
1001002873,CIN00187,HDFC Bank,Current,2019-12-03,3830343
1001002874,CIN00188,Yes Bank,Current,2024-03-13,3342479
1001002875,CIN00188,IDFC First Bank,Current,2024-03-13,3693798
1001002876,CIN00188,HDFC Bank,Current,2024-03-13,4538831
1001002877,CIN00189,IDFC First Bank,Current,2023-03-25,20117120
1001002878,CIN00189,ICICI Bank,Current,2023-03-25,51652321
1001002879,CIN00190,ICICI Bank,Current,2020-01-24,4360940
1001002880,CIN00190,IDFC First Bank,Current,2020-01-24,5816221
1001002881,CIN00190,IDFC First Bank,Current,2020-01-24,2517220
1001002882,CIN00191,ICICI Bank,Current,2017-04-15,46036648
1001002883,CIN00192,IDFC First Bank,Current,2018-06-03,56891192
1001002884,CIN00192,HDFC Bank,Current,2018-06-03,87721535
1001002885,CIN00193,HDFC Bank,Current,2022-07-09,27420947
1001002886,CIN00194,Yes Bank,Current,2024-08-21,853456
1001002887,CIN00194,IDFC First Bank,Current,2024-08-21,1319725
1001002888,CIN00195,ICICI Bank,Current,2021-06-25,33786212
1001002889,CIN00196,Yes Bank,Current,2017-09-22,36242702
1001002890,CIN00196,ICICI Bank,Current,2017-09-22,9865964
1001002891,CIN00197,HDFC Bank,Current,2019-10-27,27716986
1001002892,CIN00198,ICICI Bank,Current,2020-11-04,1522081
1001002893,CIN00198,Yes Bank,Current,2020-11-04,12080650
1001002894,CIN00198,IDFC First Bank,Current,2020-11-04,6589658
1001002895,CIN00199,Yes Bank,Current,2017-09-15,7485947
1001002896,CIN00199,ICICI Bank,Current,2017-09-15,5746639
1001002897,CIN00200,HDFC Bank,Current,2023-02-16,63817074
1001002898,CIN00200,ICICI Bank,Current,2023-02-16,56481988
1001002899,CIN00200,ICICI Bank,Current,2023-02-16,31694837
