account_number,owner_id,bank_name,account_type,open_date,balance_inr
1001002734,CIN00130,Yes Bank,Current,2017-12-22,18350937
1001002735,CIN00130,ICICI Bank,Current,2017-12-22,36419578
1001002736,CIN00131,Yes Bank,Current,2017-12-10,1888248
1001002737,CIN00132,Yes Bank,Current,2022-09-22,23217661
1001002738,CIN00133,HDFC Bank,Current,2021-11-22,61310907
1001002739,CIN00134,HDFC Bank,Current,2018-07-19,31842810
1001002740,CIN00134,Yes Bank,Current,2018-07-19,21479831
1001002741,CIN00134,HDFC Bank,Current,2018-07-19,27068549
1001002742,CIN00135,Yes Bank,Current,2015-12-26,44294281
1001002743,CIN00135,HDFC Bank,Current,2015-12-26,77607072
1001002744,CIN00135,Yes Bank,Current,2015-12-26,11507520
1001002745,CIN00136,Yes Bank,Current,2020-05-05,47067135
1001002746,CIN00137,HDFC Bank,Current,2021-11-10,75747381
1001002747,CIN00137,Yes Bank,Current,2021-11-10,25134741
1001002748,CIN00138,Yes Bank,Current,2018-11-06,24800068
1001002749,CIN00138,Yes Bank,Current,2018-11-06,52401230
1001002750,CIN00138,ICICI Bank,Current,2018-11-06,49526669
1001002751,CIN00139,ICICI Bank,Current,2020-01-31,20489527
1001002752,CIN00139,IDFC First Bank,Current,2020-01-31,9666756
1001002753,CIN00139,Yes Bank,Current,2020-01-31,20270233
1001002754,CIN00140,HDFC Bank,Current,2016-10-28,46654473
1001002755,CIN00140,IDFC First Bank,Current,2016-10-28,52215326
1001002756,CIN00141,HDFC Bank,Current,2020-12-25,70878405
1001002757,CIN00142,ICICI Bank,Current,2021-11-28,7834693
1001002758,CIN00142,IDFC First Bank,Current,2021-11-28,9820443
1001002759,CIN00142,HDFC Bank,Current,2021-11-28,11041437
1001002760,CIN00143,HDFC Bank,Current,2024-08-25,37906812
1001002761,CIN00144,IDFC First Bank,Current,2023-10-15,19764978
1001002762,CIN00144,HDFC Bank,Current,2023-10-15,17440040
1001002763,CIN00144,Yes Bank,Current,2023-10-15,20084372
1001002764,CIN00145,HDFC Bank,Current,2024-07-15,28573927
1001002765,CIN00146,HDFC Bank,Current,2021-01-27,2949573
1001002766,CIN00146,HDFC Bank,Current,2021-01-27,1067612
1001002767,CIN00146,Yes Bank,Current,2021-01-27,1880713
1001002768,CIN00147,Yes Bank,Current,2025-07-20,6686256
1001002769,CIN00147,HDFC Bank,Current,2025-07-20,13351905
1001002770,CIN00148,Yes Bank,Current,2024-02-02,859596
1001002771,CIN00149,ICICI Bank,Current,2023-07-11,74621221
1001002772,CIN00150,IDFC First Bank,Current,2019-06-16,21759761
1001002773,CIN00150,Yes Bank,Current,2019-06-16,22471020
1001002774,CIN00151,IDFC First Bank,Current,2020-06-25,58897002
1001002775,CIN00152,ICICI Bank,Current,2018-12-22,38105579
1001002776,CIN00153,ICICI Bank,Current,2019-07-03,24888891
1001002777,CIN00153,HDFC Bank,Current,2019-07-03,30796836
1001002778,CIN00153,HDFC Bank,Current,2019-07-03,12043604
1001002779,CIN00154,HDFC Bank,Current,2024-07-26,5369646
1001002780,CIN00154,HDFC Bank,Current,2024-07-26,4080853
1001002781,CIN00154,IDFC First Bank,Current,2024-07-26,15471650
1001002782,CIN00155,ICICI Bank,Current,2025-06-30,28415038
1001002783,CIN00156,HDFC Bank,Current,2017-05-24,23124193
1001002784,CIN00156,IDFC First Bank,Current,2017-05-24,12490857
1001002785,CIN00157,ICICI Bank,Current,2019-05-02,14605066
1001002786,CIN00157,Yes Bank,Current,2019-05-02,6535387
1001002787,CIN00158,Yes Bank,Current,2018-12-15,8095259
1001002788,CIN00158,HDFC Bank,Current,2018-12-15,38369759
1001002789,CIN00159,HDFC Bank,Current,2024-12-03,34981084
1001002790,CIN00159,ICICI Bank,Current,2024-12-03,8260424
1001002791,CIN00160,ICICI Bank,Current,2024-07-24,13609912
1001002792,CIN00161,ICICI Bank,Current,2018-02-20,24679364
1001002793,CIN00161,Yes Bank,Current,2018-02-20,18692927
1001002794,CIN00161,ICICI Bank,Current,2018-02-20,21820908
1001002795,CIN00162,IDFC First Bank,Current,2017-05-08,3783891
1001002796,CIN00163,ICICI Bank,Current,2023-04-29,3993601
1001002797,CIN00163,ICICI Bank,Current,2023-04-29,22290120
1001002798,CIN00163,IDFC First Bank,Current,2023-04-29,16930483
1001002799,CIN00164,Yes Bank,Current,2021-02-27,30971913
1001002800,CIN00165,HDFC Bank,Current,2018-02-14,3828572
1001002801,CIN00165,HDFC Bank,Current,2018-02-14,1547408
1001002802,CIN00166,ICICI Bank,Current,2017-04-23,6042099
1001002803,CIN00167,Yes Bank,Current,2019-06-26,13840820
1001002804,CIN00167,ICICI Bank,Current,2019-06-26,22127433
1001002805,CIN00167,IDFC First Bank,Current,2019-06-26,31716029
1001002806,CIN00168,Yes Bank,Current,2018-07-27,22501338
1001002807,CIN00169,HDFC Bank,Current,2023-08-16,663308
1001002808,CIN00170,ICICI Bank,Current,2015-10-18,59533453
1001002809,CIN00171,Yes Bank,Current,2016-10-04,34445331
1001002810,CIN00172,Yes Bank,Current,2024-09-01,24588184
1001002811,CIN00172,IDFC First Bank,Current,2024-09-01,46944558
1001002812,CIN00173,Yes Bank,Current,2019-07-29,33615665
1001002813,CIN00173,Yes Bank,Current,2019-07-29,31573970
1001002814,CIN00173,IDFC First Bank,Current,2019-07-29,16509027
1001002815,CIN00174,HDFC Bank,Current,2021-08-07,1232471
1001002816,CIN00174,ICICI Bank,Current,2021-08-07,374520
1001002817,CIN00175,ICICI Bank,Current,2018-07-26,20381828
1001002818,CIN00175,IDFC First Bank,Current,2018-07-26,12875398
1001002819,CIN00176,IDFC First Bank,Current,2017-05-01,18260458
1001002820,CIN00176,IDFC First Bank,Current,2017-05-01,14978148
1001002821,CIN00177,IDFC First Bank,Current,2025-06-21,26378851
1001002822,CIN00178,IDFC First Bank,Current,2018-06-04,37595749
1001002823,CIN00178,Yes Bank,Current,2018-06-04,36792455
1001002824,CIN00179,Yes Bank,Current,2016-09-04,37529871
1001002825,CIN00179,ICICI Bank,Current,2016-09-04,23450262
1001002826,CIN00179,HDFC Bank,Current,2016-09-04,35340418
1001002827,CIN00180,HDFC Bank,Current,2016-04-23,71731535
1001002828,CIN00181,HDFC Bank,Current,2025-08-31,2117244
1001002829,CIN00181,IDFC First Bank,Current,2025-08-31,1125048
1001002830,CIN00181,Yes Bank,Current,2025-08-31,1519079
1001002831,CIN00182,HDFC Bank,Current,2017-05-06,2448866
1001002832,CIN00182,IDFC First Bank,Current,2017-05-06,1618639
1001002833,CIN00182,IDFC First Bank,Current,2017-05-06,2209566
1001002834,CIN00183,HDFC Bank,Current,2022-02-01,11293613
1001002835,CIN00184,Yes Bank,Current,2018-12-26,2748032
1001002836,CIN00185,Yes Bank,Current,2021-11-07,42077940
1001002837,CIN00186,Yes Bank,Current,2025-01-03,38180343
1001002838,CIN00186,HDFC Bank,Current,2025-01-03,18845519
1001002839,CIN00187,IDFC First Bank,Current,2020-10-17,6320777
1001002840,CIN00187,Yes Bank,Current,2020-10-17,5377007
1001002841,CIN00187,ICICI Bank,Current,2020-10-17,6651164
1001002842,CIN00188,HDFC Bank,Current,2018-04-18,62677542
1001002843,CIN00189,HDFC Bank,Current,2024-02-22,86946511
1001002844,CIN00189,HDFC Bank,Current,2024-02-22,78235666
1001002845,CIN00189,Yes Bank,Current,2024-02-22,77235148
1001002846,CIN00190,HDFC Bank,Current,2022-09-23,20478435
1001002847,CIN00190,IDFC First Bank,Current,2022-09-23,11742835
1001002848,CIN00191,Yes Bank,Current,2017-07-13,25350990
1001002849,CIN00191,Yes Bank,Current,2017-07-13,35351504
1001002850,CIN00192,IDFC First Bank,Current,2015-09-18,19537240
1001002851,CIN00193,ICICI Bank,Current,2024-02-07,53236964
1001002852,CIN00193,Yes Bank,Current,2024-02-07,50491747
1001002853,CIN00194,Yes Bank,Current,2018-02-07,18376826
1001002854,CIN00195,Yes Bank,Current,2017-11-10,11435726
1001002855,CIN00196,Yes Bank,Current,2020-01-17,8307829
1001002856,CIN00196,Yes Bank,Current,2020-01-17,10756644
1001002857,CIN00196,IDFC First Bank,Current,2020-01-17,3157202
1001002858,CIN00197,IDFC First Bank,Current,2017-12-11,460973
1001002859,CIN00197,Yes Bank,Current,2017-12-11,916572
1001002860,CIN00197,Yes Bank,Current,2017-12-11,1308463
1001002861,CIN00198,ICICI Bank,Current,2023-06-07,975277
1001002862,CIN00198,IDFC First Bank,Current,2023-06-07,731458
1001002863,CIN00198,Yes Bank,Current,2023-06-07,1487859
1001002864,CIN00199,HDFC Bank,Current,2019-07-07,48674849
1001002865,CIN00199,ICICI Bank,Current,2019-07-07,50983607
1001002866,CIN00200,HDFC Bank,Current,2025-08-31,2304819
